Country Name,Country Code,Year,Access to electricity (% of population),Adjusted net national income (current US$),"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),Exports of goods and services (% of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Population growth (annual %),"Population, total","Suicide mortality rate (per 100,000 population)",Standard Country Name,Continent
Lithuania,LTU,1992,100,12244128683.455685,14.7,11.2,3166.92945136285,32.45446289730798,1135.6327916997718,70.2343902439025,-0.108586324904251,3700114.0,,Lithuania,Europe
Lithuania,LTU,1993,100,48974426328.19204,12.9,12.5,2494.42447522995,51.01028346991008,9035.193657633934,68.9104878048781,-0.474107542700159,3682613.0,,Lithuania,Europe
Lithuania,LTU,1994,100,33231459327.108326,11.6,12.7,2498.94453157983,32.0943865413182,9517.719043855368,68.530243902439,-0.694003962919015,3657144.0,,Lithuania,Europe
Lithuania,LTU,1995,100,6086062668.91704,11.4,12.5,2538.64454622659,36.9386970561821,2182.69156931505,69.0063414634147,-0.769728017770742,3629102.0,,Lithuania,Europe
Lithuania,LTU,1996,100,6678612150.20307,10.8,11.9,2735.44103711309,41.7452908673057,2340.67545970008,70.1080487804878,-0.760343408174495,3601613.0,,Lithuania,Europe
Lithuania,LTU,1997,100,8231773816.78137,10.6,11.5,2727.72763673112,44.7817616774546,2844.16286797492,70.9090243902439,-0.737830358066631,3575137.0,,Lithuania,Europe
Lithuania,LTU,1998,100,9261893138.0229,10.4,11.5,2825.8846526289,38.9812389713984,3180.64498555255,71.219512195122,-0.724436206600195,3549331.0,,Lithuania,Europe
Lithuania,LTU,1999,100,8954938793.4996,10.3,11.4,2702.42815610069,32.2965725535194,3127.51176667183,71.5707317073171,-0.709489234071613,3524238.0,,Lithuania,Europe
Lithuania,LTU,2000,99.5,9497914451.97241,9.8,11.1,2516.90509827589,38.5073296446036,3300.63634928559,72.0195121951219,-0.703385440488978,3499536.0,50.1,Lithuania,Europe
Lithuania,LTU,2001,99.5,10243863307.0746,9.0,11.6,2695.90626762913,44.0129576744504,3532.52787363242,71.6585365853659,-0.824008723044179,3470818.0,47.1,Lithuania,Europe
Lithuania,LTU,2002,99.4,12118594827.0099,8.6,11.9,2848.91348324038,47.3290677050394,4148.13091485015,71.7609756097561,-0.802765710748508,3443067.0,47,Lithuania,Europe
Lithuania,LTU,2003,99.4,15804128271.9024,8.8,12.0,3087.65514771699,46.1534641761834,5507.47434187652,72.0609756097561,-0.812278097406687,3415213.0,45.4,Lithuania,Europe
Lithuania,LTU,2004,99.4,19148928999.2243,8.8,12.2,3196.8493444771,48.5233385442616,6734.57487061946,71.9609756097561,-1.12299127483243,3377075.0,43.3,Lithuania,Europe
Lithuania,LTU,2005,99.4,22392782672.6081,8.9,13.2,3187.03107994876,55.1137769337009,7857.03148786492,71.2536585365854,-1.62840112593427,3322528.0,42.7,Lithuania,Europe
Lithuania,LTU,2006,99.4,25878714998.8584,9.1,13.7,3353.3043274293,57.1650712091213,9210.10118229413,71.0560975609756,-1.59637831830094,3269909.0,35.2,Lithuania,Europe
Lithuania,LTU,2007,99.4,33474351238.3663,9.3,14.1,3564.20678526931,51.6005785480117,12295.1212779366,70.9,-1.187947957259,3231294.0,34.5,Lithuania,Europe
Lithuania,LTU,2008,99.4,40472099399.7646,9.9,13.7,3733.62649539699,57.5807261343907,14955.5345462921,71.8121951219512,-1.02848317546539,3198231.0,37.8,Lithuania,Europe
Lithuania,LTU,2009,99.5,32673298966.0395,10.2,13.3,3622.29031691009,51.6425313966986,11854.3711053096,72.9146341463415,-1.11034575437238,3162916.0,39.2,Lithuania,Europe
Lithuania,LTU,2010,99.7,31525266453.6969,9.9,13.6,3470.78503022973,64.7985134455831,11829.122609457,73.2682926829268,-2.09694341985475,3097282.0,37.2,Lithuania,Europe
Lithuania,LTU,2011,99.7,36448149729.5084,10.0,13.6,3529.91877785355,73.4692169559065,14261.8433787325,73.5634146341464,-2.25846389882827,3028115.0,38.1,Lithuania,Europe
Lithuania,LTU,2012,100,35893298336.8496,10.2,13.7,3607.70379811318,78.6260683563339,14294.7178607152,73.8634146341464,-1.34120198821595,2987773.0,35,Lithuania,Europe
Lithuania,LTU,2013,100,39313460943.6237,10.1,14.0,3663.6711973436,79.0419385750891,15655.3513307327,73.9146341463415,-1.01200736818103,2957689.0,40.5,Lithuania,Europe
Lithuania,LTU,2014,100,41546942347.5535,10.4,13.7,3821.1451704374,72.6102123944686,16473.5678231709,74.5170731707317,-0.859827343070249,2932367.0,35.6,Lithuania,Europe
Lithuania,LTU,2015,100,34402653748.6417,10.8,14.4,,68.6043807818409,14300.2553666736,74.3219512195122,-0.940753796646208,2904910.0,34.9,Lithuania,Europe
Lithuania,LTU,2016,100,35778730613.2667,10.7,14.3,,67.7094248902699,14981.6208126311,74.6707317073171,-1.27069453298857,2868231.0,32.8,Lithuania,Europe
Lithuania,LTU,2017,100,39973488658.7929,10.1,14.2,,73.6063406090345,16884.7100319318,75.4804878048781,-1.39832220092102,2828403.0,29.7,Lithuania,Europe
Lithuania,LTU,2018,100,45383302056.9625,10.0,14.1,,74.5295191317116,19368.5391045353,75.6804878048781,-0.954190459209969,2801543.0,27.4,Lithuania,Europe
Lithuania,LTU,2019,100,45983380104.4889,9.8,13.7,,76.8187229886379,19727.7607453736,76.2829268292683,-0.264704354944785,2794137.0,26.1,Lithuania,Europe
Lithuania,LTU,2020,100,47815760848.5395,9.0,15.6,,72.4346855034597,20541.824988603,74.9780487804878,0.0267667582795671,2794885.0,,Lithuania,Europe
Lithuania,LTU,2021,100,55896758251.78,8.3,17.0,,79.6299385130419,23934.728489916,74.0365853658537,0.212805429536827,2800839.0,,Lithuania,Europe
Lithuania,LTU,2022,100,19974726323.0767,7.8,15.1,,86.7798492943433,25085.784063499,75.7926829268293,1.09366808005007,2831639.0,,Lithuania,Europe
Lithuania,LTU,2023,,15670823725.756292,31.017200000000003,14.175999999999998,,76.4728581033646,27786.0057829276,59.31181951219512,1.40084461829591,2871585.0,,Lithuania,Europe
Luxembourg,LUX,1960,,841573320.2963597,16.0,11.8,4548.2052425391,56.67130537607134,2261.17741836594,68.5925365853659,0.86741105355577,313970.0,,Luxembourg,Europe
Luxembourg,LUX,1961,,813948289.0488383,16.1,11.4,4630.02414429768,59.7775490446286,2241.36003221423,69.2668292682927,0.911525536470683,316845.0,,Luxembourg,Europe
Luxembourg,LUX,1962,,830637853.6939821,16.0,12.6,5094.31021044427,56.663488807717314,2331.55685801925,68.1051707317073,1.22493081884298,320750.0,,Luxembourg,Europe
Luxembourg,LUX,1963,,830637853.6939821,15.8,12.1,7016.35297747609,43.811867591838464,2461.90112384487,68.7219268292683,1.03901066517559,324100.0,,Luxembourg,Europe
Luxembourg,LUX,1964,,619592460.6735032,16.0,11.8,8692.60106788711,52.432014465095094,2779.18439746326,69.3916829268293,1.11990124963074,327750.0,,Luxembourg,Europe
Luxembourg,LUX,1965,,978368781.678108,16.0,12.2,9107.08898944193,50.2204076631441,2803.85304611765,69.0254146341464,1.1376686982108,331500.0,,Luxembourg,Europe
Luxembourg,LUX,1966,,886996804.5902458,15.6,12.1,9541.9218616631,51.15921568021783,2925.22204723477,69.1756341463415,0.71987626682955,333895.0,,Luxembourg,Europe
Luxembourg,LUX,1967,,886996804.5902458,14.8,12.3,9495.66411438977,36.093109690934554,2934.52832111007,69.2340243902439,0.328903404633494,334995.0,,Luxembourg,Europe
Luxembourg,LUX,1968,,886996804.5902458,14.0,12.2,9209.4685127289,49.465390036846614,3202.50594852825,69.6624390243903,0.2549025372326,335850.0,,Luxembourg,Europe
Luxembourg,LUX,1969,,1155061611.4203568,13.3,12.4,10260.7407407407,49.465390036846614,3690.17182620062,69.4807073170732,0.490087859971103,337500.0,,Luxembourg,Europe
Luxembourg,LUX,1970,,868290643.310819,13.0,12.2,10649.4953872825,89.7888321681727,4298.03389742102,69.5932195121951,0.493889466721461,339171.0,,Luxembourg,Europe
Luxembourg,LUX,1971,,892676106.791665,13.0,12.8,11871.3513481942,89.0428990529317,4435.39800823681,69.195243902439,0.953656918277231,342421.0,,Luxembourg,Europe
Luxembourg,LUX,1972,,1164432473.96364,11.8,11.9,11661.8580496249,83.7267740495879,5486.72062789089,70.3215853658537,1.21304031189342,346600.0,,Luxembourg,Europe
Luxembourg,LUX,1973,,1564639765.08903,10.8,12.0,11796.2619489228,90.2413963489159,7447.21301786664,70.2403658536585,1.10466656648279,350450.0,,Luxembourg,Europe
Luxembourg,LUX,1974,,2001898078.25148,11.1,12.2,13108.0129559217,103.680272728456,8966.72895879047,70.1571707317073,1.30405816817688,355050.0,,Luxembourg,Europe
Luxembourg,LUX,1975,,2093163001.65499,11.1,12.2,10642.1507173701,93.4161485884498,8701.30473139249,70.2986097560976,1.09244783943894,358950.0,,Luxembourg,Europe
Luxembourg,LUX,1976,,2444262433.56219,10.9,12.5,11487.78452642,89.0221256926869,9490.6903118849,69.9751463414634,0.494942519180953,360731.0,,Luxembourg,Europe
Luxembourg,LUX,1977,,2789710587.28428,11.2,11.3,10443.9364840408,87.7438954120396,10486.3357891095,71.4586585365854,0.173662846984142,361358.0,,Luxembourg,Europe
Luxembourg,LUX,1978,,3493247502.50492,11.2,11.6,10806.4208703147,84.6292813546145,13034.3882079614,71.4958048780488,0.179439197124502,362007.0,,Luxembourg,Europe
Luxembourg,LUX,1979,,4051545319.21011,11.2,11.0,10982.3180545451,91.8497769059015,15204.3308191994,72.3307804878049,0.234251269062172,362856.0,,Luxembourg,Europe
Luxembourg,LUX,1980,,4510375027.13134,11.4,11.3,10784.0175751751,89.4220278535216,16531.1148988397,72.2068048780488,0.355980931791434,364150.0,,Luxembourg,Europe
Luxembourg,LUX,1981,,3962350506.16804,12.1,11.2,11089.054692313,87.5293514159411,13837.1299814617,72.369756097561,0.294773135465379,365225.0,,Luxembourg,Europe
Luxembourg,LUX,1982,,4040243361.06486,11.8,11.3,10992.408180015,89.9102057635906,12590.9767956204,72.6503414634146,0.082107428492381,365525.0,,Luxembourg,Europe
Luxembourg,LUX,1983,,4079168240.97865,11.4,11.3,11137.1853991281,91.1567394653293,12374.0304234408,72.7811219512195,0.0265336520751997,365622.0,,Luxembourg,Europe
Luxembourg,LUX,1984,,3940693375.31523,11.5,11.1,11737.7690588473,102.120779569068,12126.9391987909,73.0532195121951,0.1027856081308,365998.0,,Luxembourg,Europe
Luxembourg,LUX,1985,,4098769205.24742,11.2,11.0,12064.1603900672,109.56099256694,12481.9658448559,73.5341951219512,0.193256818675591,366706.0,,Luxembourg,Europe
Luxembourg,LUX,1986,,5862890663.6806,11.7,10.8,12159.4657327849,100.263370877089,18149.8692500239,73.995512195122,0.44867099908019,368355.0,,Luxembourg,Europe
Luxembourg,LUX,1987,,7358015551.50074,11.4,10.8,12275.1180040459,97.4720279652175,22443.4314633012,74.0760975609756,0.648083393492208,370750.0,,Luxembourg,Europe
Luxembourg,LUX,1988,,8201064492.4106,12.3,10.3,13423.4837327621,99.0372478350919,25219.3542781732,74.7882195121951,0.725614578503426,373450.0,,Luxembourg,Europe
Luxembourg,LUX,1989,,8664656865.47263,12.4,10.6,13537.5232033943,101.813958469321,26618.0695774968,74.5662682926829,0.972627746123582,377100.0,,Luxembourg,Europe
Luxembourg,LUX,1990,100,11212056005.447,12.9,9.9,13667.6705512636,99.7128836405077,33465.478207919,75.4383170731707,1.25174570700817,381850.0,,Luxembourg,Europe
Luxembourg,LUX,1991,100,12292518178.2036,12.9,9.7,14087.8552971576,99.6055988954344,35747.3377992066,75.4634146341463,1.33968316953886,387000.0,,Luxembourg,Europe
Luxembourg,LUX,1992,100,13614977980.5763,13.1,10.3,12927.9020845286,98.5986148902292,39570.8615665986,75.7707317073171,1.32834757125223,392175.0,,Luxembourg,Europe
Luxembourg,LUX,1993,100,13768938604.0643,13.5,9.8,12632.2410214479,98.8648330721503,40066.7242518773,75.7121951219512,1.34238702924688,397475.0,,Luxembourg,Europe
Luxembourg,LUX,1994,100,14699918764.8012,13.5,9.4,13665.0741453124,102.139638596495,43933.235442736,76.3707317073171,1.36184013740089,402925.0,,Luxembourg,Europe
Luxembourg,LUX,1995,100,17917088835.8962,13.3,9.3,14920.7708779443,104.478825699709,51032.349635318,76.5121951219512,1.40474246355929,408625.0,,Luxembourg,Europe
Luxembourg,LUX,1996,100,17913368543.3627,13.7,9.4,14629.7302190838,107.981098142476,50444.3591236175,76.519512195122,1.36114394109864,414225.0,,Luxembourg,Europe
Luxembourg,LUX,1997,100,16733007302.7733,13.1,9.4,15134.1041840505,116.220951847375,46641.6408754876,76.880487804878,1.25350248369427,419450.0,,Luxembourg,Europe
Luxembourg,LUX,1998,100,16608561780.2301,12.7,9.2,15460.3249352484,127.697126548548,47445.3810812051,77.0170731707317,1.24387080269218,424700.0,,Luxembourg,Europe
Luxembourg,LUX,1999,100,17844770492.2251,13.0,8.8,14990.4175619955,129.936451950794,50872.4492684624,77.7707317073171,1.35062128530242,430475.0,,Luxembourg,Europe
Luxembourg,LUX,2000,100,16485012023.4115,13.1,8.6,15668.1182672473,147.644884433486,48659.5988753233,77.8731707317073,1.34408299573143,436300.0,16.1,Luxembourg,Europe
Luxembourg,LUX,2001,100,16688519980.0095,12.4,8.4,15616.3297661514,146.200905707728,48440.1420151355,77.8243902439025,1.19045634528707,441525.0,16.7,Luxembourg,Europe
Luxembourg,LUX,2002,100,17590781537.6846,12.0,8.4,15980.2767972208,136.361720123078,53005.7339209179,77.9658536585366,1.04766081596443,446175.0,16.1,Luxembourg,Europe
Luxembourg,LUX,2003,100,21183369011.1755,11.7,9.0,16258.8844850874,132.848052488235,65689.3214536911,77.7268292682927,1.21520087964639,451630.0,15.3,Luxembourg,Europe
Luxembourg,LUX,2004,100,28206071971.2172,11.9,7.8,16300.1124220959,143.73436357449,76544.9170868473,79.1219512195122,1.42133256471314,458095.0,12.1,Luxembourg,Europe
Luxembourg,LUX,2005,100,30721432311.5675,11.5,7.8,15644.1467200392,153.824409812811,80988.1376230858,79.4317073170732,1.53005466340868,465158.0,13.4,Luxembourg,Europe
Luxembourg,LUX,2006,100,30368058073.2076,11.7,8.0,16456.6041169016,167.740311680643,90788.8004876145,79.2878048780488,1.59505191774492,472637.0,15.2,Luxembourg,Europe
Luxembourg,LUX,2007,100,39149258944.9505,11.4,8.1,16352.321804693,169.576705513534,107475.320297978,79.3829268292683,1.54438684650549,479993.0,14,Luxembourg,Europe
Luxembourg,LUX,2008,100,40352315126.1801,11.5,7.4,15937.7877826665,161.494761789301,120422.137934157,80.5390243902439,1.78749663225793,488650.0,13.4,Luxembourg,Europe
Luxembourg,LUX,2009,100,28539982180.2193,11.3,7.3,14425.9647276022,147.925083013145,109419.746953106,80.6365853658537,1.85177523043645,497783.0,11.3,Luxembourg,Europe
Luxembourg,LUX,2010,100,32043330391.131,11.6,7.4,16829.9625409062,162.709857140044,110885.991378721,80.6317073170732,1.8254058035237,506953.0,12,Luxembourg,Europe
Luxembourg,LUX,2011,100,35685289064.2116,10.9,7.4,15586.084225432,169.489123436331,119025.057203467,80.9878048780488,2.22266050326725,518347.0,11.9,Luxembourg,Europe
Luxembourg,LUX,2012,100,39037926024.9573,11.3,7.3,14703.9435272137,171.211788066768,112584.676270958,81.3926829268293,2.40154189982875,530946.0,11.3,Luxembourg,Europe
Luxembourg,LUX,2013,100,39341116045.5376,11.3,7.0,14193.1684334511,176.383330927429,120000.140729859,81.8,2.31117625275217,543360.0,11.3,Luxembourg,Europe
Luxembourg,LUX,2014,100,42190108352.1641,10.9,6.9,13914.6784488756,182.782592419634,123678.702143275,82.2292682926829,2.35697870484045,556319.0,12.7,Luxembourg,Europe
Luxembourg,LUX,2015,100,31743520644.1627,10.7,7.0,,191.835449041844,105462.012584423,82.2926829268293,2.35995118136865,569604.0,12.2,Luxembourg,Europe
Luxembourg,LUX,2016,100,34025585998.6231,10.4,6.8,,191.098633740622,106899.293549552,82.6853658536585,2.15531198799205,582014.0,10.2,Luxembourg,Europe
Luxembourg,LUX,2017,100,39389565966.062,10.4,7.1,,192.747503540731,110193.213797228,82.0951219512195,2.43097641776115,596336.0,9.8,Luxembourg,Europe
Luxembourg,LUX,2018,100,42251475535.0094,10.3,7.1,,197.501337465788,116786.511654677,82.2951219512195,1.92883751398765,607950.0,10.6,Luxembourg,Europe
Luxembourg,LUX,2019,100,38530629915.6982,10.0,6.9,,206.411649793168,112726.439672814,82.6390243902439,1.9628449198635,620001.0,11.3,Luxembourg,Europe
Luxembourg,LUX,2020,100,41945173743.5082,10.2,7.3,,203.120263264672,116905.370396853,82.1439024390244,1.66635867423273,630419.0,,Luxembourg,Europe
Luxembourg,LUX,2021,100,49784930446.2352,10.5,7.0,,213.222678669104,133711.794435985,82.5975609756098,1.51834936706612,640064.0,,Luxembourg,Europe
Luxembourg,LUX,2022,100,42380355121.3026,9.9,6.8,,211.278205574688,125006.021815486,83.0463414634146,2.01666790212729,653103.0,,Luxembourg,Europe
Luxembourg,LUX,2023,,42380355121.3026,28.9378,16.6702,,212.530618289922,128678.189942826,55.4134,2.02002574712319,666430.0,,Luxembourg,Europe
Madagascar,MDG,1960,,12001607607.049412,47.344,21.524,,10.030184184754,131.69201832961,43.241,2.431308647435204,5111029.0,,Madagascar,Africa
Madagascar,MDG,1961,,2540811167.4957023,47.025,21.139,,14.6047493240543,133.271232882825,43.636,2.60952453699851,5246158.0,,Madagascar,Africa
Madagascar,MDG,1962,,8280575126.628283,46.736,20.73,,13.7550293037585,137.308007316434,44.056,2.5963453104807,5384150.0,,Madagascar,Africa
Madagascar,MDG,1963,,1859123906.21205,46.486,20.356,,12.7804480657338,137.433563533649,44.448,2.58572787249008,5525185.0,,Madagascar,Africa
Madagascar,MDG,1964,,5726668604.577556,46.338,19.973,,13.3027974495759,141.534669132002,44.87,2.58482241841227,5669863.0,,Madagascar,Africa
Madagascar,MDG,1965,,9989962449.02985,46.143,19.651,,13.2117044602017,143.245722030305,45.222,2.59834049822697,5819116.0,,Madagascar,Africa
Madagascar,MDG,1966,,5130918475.332443,46.376,19.368,,17.2947153056537,150.690080692721,45.573,2.631506090784,5974279.0,,Madagascar,Africa
Madagascar,MDG,1967,,6908572850.579905,46.575,19.019,,17.5142528784686,155.860688364854,46.026,2.67888445416775,6136486.0,,Madagascar,Africa
Madagascar,MDG,1968,,5343174765.096882,46.872,18.649,,17.7503387756611,163.588485295319,46.521,2.73274719565462,6306493.0,,Madagascar,Africa
Madagascar,MDG,1969,,11357539079.674885,47.197,18.289,,18.1092696591935,162.904752589963,47.016,2.78682858615491,6484716.0,,Madagascar,Africa
Madagascar,MDG,1970,,14484127309.541744,47.646,17.965,,19.1603376936907,166.645544206518,47.507,2.84720912564965,6672003.0,,Madagascar,Africa
Madagascar,MDG,1971,,17348630952.418297,48.417,17.733,,14.4446683335605,174.629594145065,47.889,2.90792035794676,6868868.0,,Madagascar,Africa
Madagascar,MDG,1972,,13049875465.047361,48.315,17.419,,14.2629743933548,189.640262028465,48.337,2.94830332937606,7074398.0,,Madagascar,Africa
Madagascar,MDG,1973,,14775855086.735712,47.93,17.045,,14.2478557674161,226.818255725382,48.825,2.97533945351529,7288048.0,,Madagascar,Africa
Madagascar,MDG,1974,,7897915070.895572,47.53,16.741,,15.5261612545993,255.336638120604,49.218,2.99632343183637,7509726.0,,Madagascar,Africa
Madagascar,MDG,1975,,6801152087.541609,47.158,16.499,,15.8595183896258,294.992905767807,49.527,3.01169153845529,7739336.0,,Madagascar,Africa
Madagascar,MDG,1976,,9464779700.73196,46.892,16.403,,15.1637418440442,273.522678185535,49.666,3.02253189871481,7976831.0,,Madagascar,Africa
Madagascar,MDG,1977,,4598079381.926684,46.679,16.332,,16.4449912625261,286.89632096228,49.757,3.0301463232697,8222240.0,,Madagascar,Africa
Madagascar,MDG,1978,,7367970782.041803,46.418,16.276,,17.1510383095361,314.983241249429,49.813,3.03799169451615,8475864.0,,Madagascar,Africa
Madagascar,MDG,1979,,12870767319.356579,46.02,16.216,,14.5753818087218,396.398711932997,49.851,3.04107829302885,8737581.0,,Madagascar,Africa
Madagascar,MDG,1980,,4969487915.71059,45.412,16.176,,10.6653459579731,577.592700958515,49.821,3.02611971566068,9006032.0,,Madagascar,Africa
Madagascar,MDG,1981,,4494022410.2863,44.77,16.161,,8.88982771411149,512.913929983213,49.727,2.98603927830803,9279011.0,,Madagascar,Africa
Madagascar,MDG,1982,,4493960808.92435,44.539,16.159,,8.46237429046018,500.642606965445,49.633,2.95891102935467,9557671.0,,Madagascar,Africa
Madagascar,MDG,1983,,4436479690.87907,44.203,16.136,,8.14920432296021,476.118671340584,49.566,2.94209346824794,9843044.0,,Madagascar,Africa
Madagascar,MDG,1984,,3654776916.0563,44.075,16.086,,10.7497745266865,385.408181010621,49.545,2.91853655072819,10134550.0,,Madagascar,Africa
Madagascar,MDG,1985,,3593805966.55527,44.026,15.969,,9.89480359564766,364.469101913106,49.638,2.90370917254756,10433142.0,,Madagascar,Africa
Madagascar,MDG,1986,,4070519071.54296,43.762,15.791,,9.84529598054076,404.959271422966,49.806,2.86949318800199,10736857.0,,Madagascar,Africa
Madagascar,MDG,1987,,2914030966.5539,44.112,15.494,,14.1396375165433,290.831531079348,50.209,2.85028376047796,11047291.0,,Madagascar,Africa
Madagascar,MDG,1988,,2866229031.19079,44.166,15.213,,13.5843061941817,280.528398357653,50.594,2.87457496042423,11369462.0,,Madagascar,Africa
Madagascar,MDG,1989,,2817836718.22742,44.233,14.853,,15.3561543584937,271.306183276982,51.107,2.90849409349712,11704998.0,,Madagascar,Africa
Madagascar,MDG,1990,,3518929711.47326,44.467,14.463,,12.8702707847278,326.099253221978,51.701,2.95165872036178,12055639.0,,Madagascar,Africa
